,tanggal,pengguna,tweet,stemming & clean text,sentiment
847,2022-07-02 22:31:40,eri_rahman,Saffira Polri Saya heran kenapa Pak dan jajarannya lemah kalau menghadapi akun2 spt ini udh banyak akun2 yg biin hoax dan fitnah presiden yg ga berdasar aman2 saja sampe saat ini,saffira polri saya heran kenapa pak dan jajar lemah kalau hadap akun2 spt ini udh banyak akun2 yg biin hoax dan fitnah presiden yg ga dasar aman2 saja sampe saat ini,Netral
848,2022-07-02 22:31:38,tribowo38620320,Gimana ini Pak Dhe Ukraina Bantah Zelensky Titip Pesan ke Jokowi untuk Putin Klik untuk baca,gimana ini pak dhe ukraina bantah zelensky titip pesan ke jokowi untuk putin klik untuk baca,Netral
849,2022-07-02 22:31:17,ArabBara2,iyo senior tapi putin gk suka jokowi,iyo senior tapi putin gk suka jokowi,Netral
850,2022-07-02 22:31:16,kageiregey,Goblok berarti mereka ga ingin punya pemimpin yg kontroversial ceplas ceplos apa adanya punya integritas tinggi sebab kurang baik apa coba sbg pemimpin muslim Bbrp tahun terakhir beliau selalu bertengger sbg salahsatu muslim berpengaruh di dunia,goblok arti mereka ga ingin punya pimpin yg kontroversial ceplas ceplos apa ada punya integritas tinggi sebab kurang baik apa coba sbg pimpin muslim bbrp tahun akhir beliau selalu tengger sbg salahsatu muslim pengaruh di dunia,Netral
851,2022-07-02 22:31:08,trahkartasura,Makanya Belajar dari Sejarah Pak Harto,makanya ajar dari sejarah pak harto,Netral
852,2022-07-02 22:30:49,NR53565863,Sehat selalu Jokowi amp Prabowo Kalian lah real negarawan sesungguhnya,sehat selalu jokowi amp prabowo kalian lah real negarawan sungguh,Positif
853,2022-07-02 22:30:25,Deddy1379,Astaghfirulloh pak istighfar pak Istigfar pak,astaghfirulloh pak istighfar pak istigfar pak,Netral
854,2022-07-02 22:30:23,t_thost,Silalahi Kamu hanya bisa makan kalo kmu terus merawat kebencianmu,silalahi kamu hanya bisa makan kalo kmu terus rawat benci,Netral
855,2022-07-02 22:30:09,d4hl4,nakula has81 Ngibul go internasional,nakula has81 ngibul go internasional,Netral
856,2022-07-02 22:29:52,SuryoUdoro,rayap Minta konfirmasi tetapi hanya share bagian kepals berita tanpa isi berita Sungguh terlalu Gak heran sih,rayap minta konfirmasi tetapi hanya share bagi kepals berita tanpa isi berita sungguh terlalu gak heran sih,Netral
857,2022-07-02 22:29:34,WargaNe86576945,Gw juga heran perdamaian yg mana Lihat isi pidato Putin g ada bahas tentang itu semua tentang pasokan makanan dan energi investasi dll Lah posisi kita apa hebat kali mendamaikan Jokowi sendiri bilang g ada kepentingan di atas konflik kok,gw juga heran damai yg mana lihat isi pidato putin g ada bahas tentang itu semua tentang pasok makan dan energi investasi dll lah posisi kita apa hebat kali damai jokowi sendiri bilang g ada penting di atas konflik kok,Netral
858,2022-07-02 22:29:00,DImmortha,Klo spt ini yg umpluk sopo mbak e,klo spt ini yg umpluk sopo mbak e,Netral
859,2022-07-02 22:28:56,nugaja1,Gimana nih kok mempermalukan negeri sendiri Ukraina Bantah Zelensky Titip Pesan ke Jokowi untuk Putin Klik untuk baca,gimana nih kok malu negeri sendiri ukraina bantah zelensky titip pesan ke jokowi untuk putin klik untuk baca,Netral
860,2022-07-02 22:28:52,boemialloh72,Waduhh mlah carmuk Ki piye pk dhe,waduhh mlah carmuk ki piye pk dhe,Netral
861,2022-07-02 22:28:40,herman1702,Udah pernah isi pake mypertamina Udah tau klo top up Linkaja pake biaya,udah pernah isi pake mypertamina udah tau klo top up linkaja pake biaya,Positif
862,2022-07-02 22:28:38,rainerpoillot,Saffira Polri Ada yang lagi manggil polisi tidur kah,saffira polri ada yang lagi manggil polisi tidur kah,Netral
863,2022-07-02 22:28:35,mas_sobrin,dirs Emang prestasinya Jokowi apa,dirs emang prestasi jokowi apa,Netral
864,2022-07-02 22:28:18,FBU72,Waduh gimana pulak neh coba deh dirs dan bahas ditemlen kenapa bisa gitu,waduh gimana pulak neh coba deh dirs dan bahas ditemlen kenapa bisa gitu,Netral
865,2022-07-02 22:28:11,ACilebut,Orang tolol itu gak tau kalau dia tolol,orang tolol itu gak tau kalau dia tolol,Netral
866,2022-07-02 22:28:04,Ndalem4,Kamu bisa lihat keturunan orang2 sipit yg mungaasai perdagangan di pasar di kota Lihat tumahnya bertembok tinggi dan selalu tertutup p Mereka berhubungan dg pribumi hanya sebatas belanja Zaman penjajah mrk mihak penjajah Sekarang kalo korupsi main kabur,kamu bisa lihat turun orang2 sipit yg mungaasai dagang di pasar di kota lihat tumahnya tembok tinggi dan selalu tutup p mereka hubung dg pribumi hanya batas belanja zaman jajah mrk mihak jajah sekarang kalo korupsi main kabur,Positif
867,2022-07-02 22:28:03,myrazra,Benarkah ini,benar ini,Netral
868,2022-07-02 22:27:52,bocorantogelHK,Sepekan Presiden Jokowi kembali ke Polandia hingga forum FMM G20,pek presiden jokowi kembali ke polandia hingga forum fmm g20,Netral
869,2022-07-02 22:27:37,sehatkabehh,Jadi ingat seperti acara quiz who want to be a millionaire,jadi ingat seperti acara quiz who want to be a millionaire,Netral
870,2022-07-02 22:26:27,_ngakak_online_,Bales dendam gak tuh videokocak videongakak ngakak playslots88 ketawangakak ngakakabis videolucuindo ngakakbareng videolucungakak dagelan dagelanvideo lucubanget ketawangakak StrangerThings Rusia Eunseok Siang Shohei Jokowi Putin,bales dendam gak tuh videokocak videongakak ngakak playslots88 ketawangakak ngakakabis videolucuindo ngakakbareng videolucungakak dagel dagelanvideo lucubanget ketawangakak strangerthings rusia eunseok siang shohei jokowi putin,Netral
871,2022-07-02 22:26:15,Jjjjjjj24682633,Admin sambil nyabu ya,admin sambil nyabu ya,Netral
872,2022-07-02 22:26:08,AremaniaSejat14,Saffira Polri Mungkin dia itu gendakannya roky garong,saffira polri mungkin dia itu gendak roky garong,Netral
873,2022-07-02 22:26:08,JuandriSimangu3,Fadli zon kurang melihat TV yang selalu di lihat hanya hp balas tweet orang fadli zon negara yang di kunjungi pak jokowi adalah negara yang sedang berperang dan hal wajar diberi perlindungan yang super ketat ke pak jokowi dia itu kepala negara kami ubah cara berpikirmu zon,fadli zon kurang lihat tv yang selalu di lihat hanya hp balas tweet orang fadli zon negara yang di kunjung pak jokowi adalah negara yang sedang perang dan hal wajar beri lindung yang super ketat ke pak jokowi dia itu kepala negara kami ubah cara pikir zon,Positif
874,2022-07-02 22:26:01,sehatkabehh,Ngibul go internasional Rasain lu zelensky emang enak dikibulin,ngibul go internasional rasain lu zelensky emang enak dikibulin,Netral
875,2022-07-02 22:25:57,mbahdoro1,Seandainya pak masih menjabat Wamenlu panjenengan berharap apa,anda pak masih jabat wamenlu panjenengan harap apa,Netral
876,2022-07-02 22:25:48,TukangJahitICT,Jadi yang bener tuh Jokowi ngeluh ke Zelensky kesulitan impor biji2an dari Ukraine Ini didenger sama Putin Dia nawarin bantuan produksi hasil pertanian RI supaya gak lagi impor dari Ukraine Masalah Ukraine bukan masalah negara lain menurut Putin Dia memberikan solusi ke RI,jadi yang bener tuh jokowi ngeluh ke zelensky sulit impor biji2an dari ukraine ini didenger sama putin dia nawarin bantu produksi hasil tani ri supaya gak lagi impor dari ukraine masalah ukraine bukan masalah negara lain turut putin dia beri solusi ke ri,Netral
877,2022-07-02 22:25:45,NanaSuh43695172,Moga p persiden slamet pe tanah air kembali Amiiin,moga p persiden slamet pe tanah air kembali amiiin,Netral
878,2022-07-02 22:25:34,myrazra,Jadi pak jokowi kesana itu tujuannya apa Juru damai atau nyari bahan baku indomie,jadi pak jokowi kesana itu tuju apa juru damai atau nyari bahan baku indomie,Netral
879,2022-07-02 22:25:12,annaufal31,Pembohong akan didukung oleh pembohong juga,bohong akan dukung oleh bohong juga,Netral
880,2022-07-02 22:25:01,dutaMasarya,Gubernur wilayah Odesa Maksym Marchenko menyebutkan dalam sebuah unggahan di Telegram total korban tewas 18 dan 31 dirawat di rumah sakit Dia mengatakan Rusia telah menggunakan rudal Kh 22 era Soviet yang semuanya datang dari arah Laut Hitam,gubernur wilayah odesa maksym marchenko sebut dalam buah unggah di telegram total korban tewas 18 dan 31 rawat di rumah sakit dia kata rusia telah guna rudal kh 22 era soviet yang semua datang dari arah laut hitam,Netral
881,2022-07-02 22:24:30,BlackBellamy2,jkt Glorifikasi pasti dilakukan oleh pendukung masing masing figur Pendukung jokowi pendukung anies pendukung ganjar pendukung zelensky pendukung putin sama saja,jkt glorifikasi pasti laku oleh dukung masing masing figur dukung jokowi dukung anies dukung ganjar dukung zelensky dukung putin sama saja,Netral
882,2022-07-02 22:24:24,msaid_didu,Globalisasi kebohongan,globalisasi bohong,Netral
883,2022-07-02 22:24:14,nuningBening,Felis Walaahhh 270 jt manusia menanggung maluuuu Saya justru banggaaaa punya Presiden JKW lho bangun banguuunnn mimpi sdh berakhir Ayuuk liat realitaaa,felis walaahhh 270 jt manusia tanggung maluuuu saya justru banggaaaa punya presiden jkw lho bangun banguuunnn mimpi sdh akhir ayuuk liat realitaaa,Netral
884,2022-07-02 22:24:13,fahaum1,Biar seluruh dunia merasakan rajaPrank,biar seluruh dunia rasa rajaprank,Netral
885,2022-07-02 22:23:35,priadi,Anies ngakunya asli Jogja Jogja sebelah mana yg gk kenal adab amp tata krama,anies ngakunya asli jogja jogja belah mana yg gk kenal adab amp tata krama,Netral
886,2022-07-02 22:23:18,Megatop99,Polri Apakah prosedurnya memang begini cc ri,polri apakah prosedur memang begini cc ri,Netral
887,2022-07-02 22:23:07,JSuryoP1,Ada apa ya koq Rusia ngebangkit jasa jasanya dulu terhadap Indonesia,ada apa ya koq rusia ngebangkit jasa jasa dulu hadap indonesia,Netral
888,2022-07-02 22:22:45,myrazra,Masak sih begitu,masak sih begitu,Netral
889,2022-07-02 22:22:43,MasBejo98u,nakula Lah iki piye toh lah wong dia dari partai pendukung jokowi HRS yg di salahin salah minum obat sampean,nakula lah iki piye toh lah wong dia dari partai dukung jokowi hrs yg di salahin salah minum obat sampean,Netral
890,2022-07-02 22:22:32,Debus_Banten,Nasrudn simabua Silang pendpt ttg misi Pak Jokowi ke Ukraina Rusia dimulai dr tdk adanya kejelasan informasi melalui lembaga resmi kenegaraan ttg apa misi utama dan misi2 lainnya Pak Jkw pergi ke sana Akibatnya netizen menerjemahkan sendiri2 misi dan hasilnya,nasrudn simabua silang pendpt ttg misi pak jokowi ke ukraina rusia mulai dr tdk ada jelas informasi lalu lembaga resmi negara ttg apa misi utama dan misi2 lain pak jkw pergi ke sana akibat netizen terjemah sendiri2 misi dan hasil,Netral
891,2022-07-02 22:21:30,JuandriSimangu3,Hampir 10 tahun jokowi menjabat sebagai presiden rocky ini selalu menghujat dan kritikan pedas kepada jokowi haii rocky ingat kamu ini hanya manusia yang di peralat oleh orang orang munafik dari lawan politik pak jokowi ubah lah cara befikirmu Salam NKRI harga mati,hampir 10 tahun jokowi jabat bagai presiden rocky ini selalu hujat dan kritik pedas kepada jokowi hai rocky ingat kamu ini hanya manusia yang di alat oleh orang orang munafik dari lawan politik pak jokowi ubah lah cara befikirmu salam nkri harga mati,Netral
892,2022-07-02 22:21:28,NNdrae,Dear pak kelak jd presiden polisi lalulintas air udara dan dishub dibuatkan badan baru keluar dr intitusi lama gmn detailnya mohon dipikirkan krn jd presiden cuman selvie n ngutang doang,dear pak kelak jd presiden polisi lalulintas air udara dan dishub buat badan baru keluar dr intitusi lama gmn detail mohon pikir krn jd presiden cuman selvie n ngutang doang,Netral
893,2022-07-02 22:21:13,SartonoHutomo,Ukraina Bantah Zelensky Titip Pesan ke Jokowi untuk Putin,ukraina bantah zelensky titip pesan ke jokowi untuk putin,Netral
894,2022-07-02 22:21:02,rnpranata78,Emg kebiasaan kaum cebong ngehoax dlu baru malu eh maaf kaum ebong kan emg gk tau malu,emg biasa kaum cebong ngehoax dlu baru malu eh maaf kaum ebong kan emg gk tau malu,Netral
895,2022-07-02 22:20:54,jameila81,Knp tdk ikut diganti sekalian,knp tdk ikut ganti sekali,Netral
896,2022-07-02 22:20:26,sumsel_update,Misi Perdamaian ke Ukraina dan Rusia Jokowi Ingin Mencari Titik Temu dari Dua Saudara yang Berselisih,misi damai ke ukraina dan rusia jokowi ingin cari titik temu dari dua saudara yang selisih,Netral
897,2022-07-02 22:19:51,rezim_biadab,muka jokowi juga palsu,muka jokowi juga palsu,Netral
898,2022-07-02 22:19:29,ManusiaPinggirn,Sama dengan si Mestinya klau suka mis damai pak Jokowi berhasil Hari the sun dan Guardian memberitakan klau Rusia kembali Bombardir UKRAINA,sama dengan si mesti klau suka mis damai pak jokowi hasil hari the sun dan guardian berita klau rusia kembali bombardir ukraina,Netral
899,2022-07-02 22:19:21,fachniadin,zzen Hahaha ga bisa bales langsung kabur Coba ada ulama pro Jokowi yang do a kaya gitu Udah didemo lasegar tiap hari kali Ngeri banget,zzen hahaha ga bisa bales langsung kabur coba ada ulama pro jokowi yang do a kaya gitu udah demo lasegar tiap hari kali ngeri banget,Positif
900,2022-07-02 22:18:35,triharjuni,Jadi Imam atau Khotib gak,jadi imam atau khotib gak,Netral
901,2022-07-02 22:18:35,tambahprihatin,sejak 2014 memang memalukan,sejak 2014 memang malu,Netral
902,2022-07-02 22:18:16,RianRD3,Prestasi Ngibul nya mendunia sangat memalukan bangsa Indonesia,prestasi ngibul nya dunia sangat malu bangsa indonesia,Netral
903,2022-07-02 22:18:12,indarsih72,RI RI ri Perjuangan Oh yg dapat suntikan dana itu ya kan kpk nunggu alat bukti yg kuat sementara ubedilah badrun sbg pelapor blm menyerahkan bukti2nya ayo dong pak badrun semangat cari buktinya Biar para pembenci anak2 jokowi puas,ri ri ri juang oh yg dapat sunti dana itu ya kan kpk nunggu alat bukti yg kuat sementara ubedilah badrun sbg lapor blm serah bukti2nya ayo dong pak badrun semangat cari bukti biar para benci anak2 jokowi puas,Netral
904,2022-07-02 22:17:50,kartakusumah1,Ilmu di Indonesia di kembangkan kalo rakyat Indonesia sudah faham 8 tahun di begini kan,ilmu di indonesia di kembang kalo rakyat indonesia sudah faham 8 tahun di begini kan,Netral
905,2022-07-02 22:17:13,Adi69907971,Saffira Polri Duh duh gelarnya mentereng tp nulis sertipikat wkwkwkwkwkw anak SD aja malu bacanya,saffira polri duh duh gelar mentereng tp nulis sertipikat wkwkwkwkwkw anak sd aja malu baca,Negative
906,2022-07-02 22:17:08,TedyMoel1,Bagaimana sikap dirimu terhadap kedua orang tuamu Apakah memengadahkan wajah bila dipanggil untuk mendekat,bagaimana sikap diri hadap dua orang tua apakah memengadahkan wajah bila panggil untuk dekat,Netral
907,2022-07-02 22:16:54,Mardiat3,Emang punya malu,emang punya malu,Netral
908,2022-07-02 22:16:35,YayanAliansyah3,Selamat kembali ketanah air pak Jokowi beserta rombangan Alhamdulilah semua dlm keadaan sehat walafiat,selamat kembali tanah air pak jokowi serta rombangan alhamdulilah semua dlm ada sehat walafiat,Netral
909,2022-07-02 22:15:52,berteman_kopi,Naaah Jadi Ini hanya kesalahan kecil yang diakibatkan benda kecil yang ada dihadapan jokowi itu Hanya masalah kecil Gak usah diperbesar lah,naaah jadi ini hanya salah kecil yang akibat benda kecil yang ada hadap jokowi itu hanya masalah kecil gak usah besar lah,Netral
910,2022-07-02 22:15:46,my_cool_killer,Sok tau lu Dino antek SBY aja belagak komentator buat mual aja lu belagak omong intelectual honesty dah ga laku lu Dinn,sok tau lu dino antek sby aja bagak komentator buat mual aja lu bagak omong intelectual honesty dah ga laku lu dinn,Netral
911,2022-07-02 22:15:14,dwims13,Sdh baik klau rusia mau membuka jalur ekspor gndum ukraina,sdh baik klau rusia mau buka jalur ekspor gndum ukraina,Netral
912,2022-07-02 22:14:55,TedyMoel1,Bang kira2 nih kalo tahun 2024 pak Prabowo terpilih jadi Presiden apakah nanti abang akan hijrah ke partai bang,bang kira2 nih kalo tahun 2024 pak prabowo pilih jadi presiden apakah nanti abang akan hijrah ke partai bang,Netral
913,2022-07-02 22:14:38,Joe_58w,Bikin malu Indonesia ini Jokowi Ampe nge hoax segala Tukang ngarang cerita ini,bikin malu indonesia ini jokowi ampe nge hoax segala tukang ngarang cerita ini,Netral
914,2022-07-02 22:14:08,keuangannews_id,Jokowi Bertemu Investor di UEA Yusuf Membayangkan Kalau yang Ditemui Jokowi Investor RRC Pasti Kadrun semakin Kejang,jokowi temu investor di uea yusuf bayang kalau yang temu jokowi investor rrc pasti kadrun makin kejang,Netral
915,2022-07-02 22:14:07,PBSNIndonesia,UKRAINA BANTAH ZELENSKYY TITIP PESAN UNTUK PUTIN MELALUI JOKOWI,ukraina bantah zelenskyy titip pesan untuk putin lalu jokowi,Netral
916,2022-07-02 22:14:05,SintClaude,Saffira Polri Entah kemana Polisi yg beribu itu ya Padahal punya cyber police katanya Entahlah Salah pilih kayaknya Pak Jokowi kemaren,saffira polri entah mana polisi yg ibu itu ya padahal punya cyber police kata entah salah pilih kayak pak jokowi kemaren,Netral
917,2022-07-02 22:14:00,dyparga,ngibul,ngibul,Netral
918,2022-07-02 22:13:36,Megatop99,sabarr kasus korupsi itu tdk ada kedaluwarsanya,sabarr kasus korupsi itu tdk ada kedaluwarsa,Netral
919,2022-07-02 22:13:12,ricky_aja_gitu,Lestari Pak jokowi bohongnya internasional ya hehehe,lestari pak jokowi bohong internasional ya hehehe,Netral
920,2022-07-02 22:12:59,sandy_iph,dumdum Klo TEKOR gubernur bodoh jagonya Target pembangunan tekor anggaran sering kelebihan bayar even ga jelas untung rugi Pajak diperketat subsidi diperketat ngutang produktif oleh jokowi demi org2 miskin kayak lu msh bs hidup,dumdum klo tekor gubernur bodoh jago target bangun tekor anggar sering lebih bayar even ga jelas untung rugi pajak ketat subsidi ketat ngutang produktif oleh jokowi demi org2 miskin kayak lu msh bs hidup,Netral
921,2022-07-02 22:12:21,03__nakula,has81 Ngotot banget Padahal sudah jelas Zelensky mengirim pesan Pesan tersebut hasil percakapan Zelensky dan Jokowi Kebencian mu membuat kamu susah menerima kenyataan,has81 ngotot banget padahal sudah jelas zelensky kirim pesan pesan sebut hasil cakap zelensky dan jokowi benci mu buat kamu susah terima nyata,Netral
922,2022-07-02 22:12:04,teguhs1,Maaf gw mention Nasehat yg sangat baik,maaf gw mention nasehat yg sangat baik,Netral
923,2022-07-02 22:11:57,FathRasi,mujani Kok mulai rada2 mirip Qodari,mujani kok mulai rada2 mirip qodari,Netral
924,2022-07-02 22:11:37,fajarsyah,kan jadi bunda PAUD ngabisin waktu hibahnya aja gede,kan jadi bunda paud ngabisin waktu hibah aja gede,Netral
925,2022-07-02 22:11:03,pakguruhonorer,Sungguh MEMALUKAN Kali ini skenario Komedi Topeng Monyet gagal nganuuuu,sungguh malu kali ini skenario komedi topeng monyet gagal nganuuuu,Netral
926,2022-07-02 22:10:31,Cint4N,ALFARIS1 saiful isDEATH Lumut yg Mlesetin harus di sikat bersih RIBukanNegeriKomunis RIBukanNegeriKomunis,alfaris1 saiful isdeath lumut yg mlesetin harus di sikat bersih ribukannegerikomunis ribukannegerikomunis,Netral
927,2022-07-02 22:10:10,orideos,Sikap cenderung menunjukkan akhlak Saya orang Indonesia asli lebih suka orang yg bersikap sopan daripada yg urakan Orang Indonesia asli adalah mayoritas di Indonesia,sikap cenderung tunjuk akhlak saya orang indonesia asli lebih suka orang yg sikap sopan daripada yg urak orang indonesia asli adalah mayoritas di indonesia,Netral
